secid,permno,Ticker,Name
7824,79290,'MRNR','MARINER HEALTH GROUP INC'
7834,79305,'RXSD','REXALL SUNDOWN INC'
7837,79297,'PRMA','PRIMADONNA RESORTS INC'
7838,79296,'PITC','PITTENCRIEFF COMMUNICATIONS INC'
7840,79256,'DHSM','DIAGNOSTIC HEALTH SERVICES INC'
7846,79304,'ROSE','T R FINANCIAL CORP'
7851,79308,'SODK','SODAK GAMING INC'
7855,79416,'REGL','REGAL CINEMAS INC'
7857,79438,'SHG','SUN HEALTHCARE GROUP INC'
7871,79377,'CYRX','CYRIX CORP'
7872,79396,'TTII','TRANSPORTATION TECHS INDS INC'
7877,79378,'DIVE','CEANIC CORP'
7881,79401,'MDLI','MDL INFORMATION SYS INC'
7883,79418,'RXT','RENAL TREATMENT CENTERS INC'
7888,79455,'UMC','UNITED MERIDIAN CORP'
7894,79387,'GFII','GREENFIELD INDUSTRIES INC'
7895,79419,'SGHT','STARSIGHT TELECAST INC'
7915,79503,'LEVL','LEVEL ONE COMMUNICATIONS INC'
7916,79508,'MUL','MULTICARE COMPANIES INC'
7918,79526,'SG','SCIENTIFIC GAMES HOLDINGS CORP'
7922,79429,'WNDR','WONDERWARE CORP'
7927,79623,'SUBM','SUBMICRON SYSTEMS CORP'
7935,79616,'PAIR','PAIRGAIN TECHNOLOGIES INC'
7941,80108,'NXCO','NEUREX CORPORATION'
7959,79713,'FRA','FLOORING AMERICA'
7965,79706,'ONHN','ONHEALTH NETWORK COMPANY'
7968,79751,'DDC','DETROIT DIESEL CORP'
7971,79701,'IFS','INSIGNIA FINANCIAL GROUP INC'
7999,79720,'MSLD','MASLAND CORP'
8001,79811,'CRP','CARSON PIRIE SCOTT & CO IL'
8007,79888,'AMX','ALUMAX INC'
8012,79804,'BOST','BOSTON CHICKEN INC'
8028,79868,'SFSK','SAFESKIN CORP'
8029,79829,'FTPS','F T P SOFTWARE INC'
8033,79863,'RTEX','RAILTEX INC'
8034,79882,'TVGIA','T V GUIDE INC'
8042,80094,'ATI','AIRTOUCH COMMUNICATIONS'
8054,79941,'ATEL','AMERICAN TELECASTING INC'
8055,80074,'CAM','CAMCO INTERNATIONAL INC'
8067,80026,'QKTN','QUICKTURN DESIGN SYSTEMS INC'
8070,79934,'AFCX','A F C CABLE SYSTEMS INC'
8116,80184,'OSU','O SULLIVAN INDUSTRIES HLDNGS INC'
8117,80145,'NSTA','ANESTA CORP'
8123,80293,'YSII','YOUTH SERVICES INTL INC'
8125,80222,'ALTC','ALANTEC CORP'
8130,80214,'WNH','WESTERN NATIONAL CORP'
8139,80226,'CAWS','C A I WIRELESS SYSTEMS INC'
8146,80244,'OWLD','ONEWORLD SYSTEMS INC'
8155,80410,'WAI','WESTERN ATLAS INC'
8165,80352,'PETC','PETCO ANIMAL SUPPLIES INC'
8170,80341,'MPAA','MOTORCAR PARTS OF AMERICA INC'
8171,80346,'NWCG','NEW WORLD COMMUNICATIONS GRP INC'
8172,80311,'CHZ','CAREER HORIZONS INC'
8173,80331,'GSMS','GULF SOUTH MEDICAL SUPPLY INC'
8177,80302,'ADAX','APPLIED DIGITAL ACCESS INC'
8180,80305,'ALRT','FIRST ALERT INC'
8190,80496,'RELY','RELIANCE BANCORP INC'
8203,80442,'DLGC','DIALOGIC CORP'
8205,80457,'LISB','LONG ISLAND BANCORP INC'
8213,80481,'TNI','TRANSACTION NETWORK SERVICES INC'
8215,80461,'MPO','MOTIVEPOWER INDUSTRIES INC'
8221,80505,'ANCR','ANCOR COMMUNICATIONS INC'
8228,80572,'RIDE','RIDE INC'
8238,80530,'FUSN','FUSION SYSTEMS CORP'
8239,80506,'ASND','ASCEND COMMUNICATIONS INC'
8240,80508,'ATSW','ATRIA SOFTWARE INC'
8244,80605,'DLV','U S DELIVERY SYSTEMS INC'
8249,80526,'FORE','FORE SYSTEMS INC'
8253,80499,'ABRX','A B R INFORMATION SERVICES INC'
8264,80698,'TLZ','THERMOLASE CORP'
8274,80694,'GLD','SANTA FE PACIFIC GOLD CORP'
8277,80613,'CCSC','COHERENT COMMUNICATIONS SYS CP'
8285,80678,'CSE','CASE CORP'
8286,81217,'NETK','NETWORK EXPRESS INC'
8290,80666,'THTX','THERATX INC'
8291,80699,'VRI','VASTAR RESOURCES INC'
8295,80649,'MSNS','MEDISENSE INC'
8296,80771,'TREE','DOUBLETREE CORP'
8317,80761,'NRL','NORRELL CORP'
8318,80743,'CSCC','CASCADE COMMUNICATIONS CORP'
8319,80802,'CAST','CITATION CORP ALABAMA'
8330,80836,'PMTS','P M T SERVICES INC'
8354,80925,'CEXP','CORPORATE EXPRESS INC'
8358,80914,'AFLX','ADFLEX SOLUTIONS INC'
8360,80922,'BSST','BABY SUPERSTORE INC'
8367,83536,'NUKO','NUKO INFORMATION SYSTEMS INC'
8369,80868,'ZEI','ZEIGLER COAL HOLDING CO'
8370,81012,'SUGN','SUGEN INC'
8376,80997,'CGFW','CYBERGUARD CORP'
8380,80989,'LIFB','LIFE BANCORP INC'
8386,81025,'CTA','CASTECH ALUMINUM GROUP INC'
8389,80972,'EQU','EQUITY CORP INTERNATIONAL'
8392,80982,'FPAM','F P A MEDICAL MANAGEMENT INC'
8393,81003,'ORTL','ORTEL CORP'
8399,80976,'EPIC','EPIC DESIGN TECHNOLOGY INC'
8409,81548,'HS','C H S ELECTRONICS INC'
8411,86294,'TBFC','TELEBANC FINANCIAL CORP'
8426,81090,'UFS','U S FOODSERVICE'
8430,81106,'SHVA','SHIVA CORP'
8431,82687,'CTYS','CITYSCAPE FINANCIAL CORP'
8433,81099,'PHYN','PHYSICIAN RELIANCE NETWORK INC'
8439,81153,'OEI','OCEAN ENERGY INC'
8443,81164,'MCTH','MEDCATH INC'
8449,81169,'NETC','NETCOM ON LINE COMM SVCS INC'
8456,81135,'AGRPA','ASSOCIATED GROUP INC'
8460,81161,'LNTV','LIN TELEVISION CORP'
8477,81218,'NPTH','NEOPATH INC'
8484,81276,'SIR','SIRROM CAPITAL CORP'
8486,81255,'ISDI','INFORMATION STORAGE DEVICES INC'
8487,81258,'KTIE','K T I INC'
8490,81277,'STBI','S T B SYSTEMS INC'
8494,81252,'HCIA','H C I A INC'
8497,81519,'VIAS','VIASOFT INC'
8500,81482,'DSP','D S P COMMUNICATIONS INC'
8505,81505,'PWIR','PALMER WIRELESS INC'
8513,81503,'PERI','PERIPHONICS CORP'
8520,81578,'PRMS','PREMISYS COMMUNICATIONS INC'
8522,81523,'BOP','BOISE CASCADE OFFICE PRODS CORP'
8526,81550,'DIMD','DIAMOND MULTIMEDIA SYSTEMS INC'
8534,81599,'ANET','A C T NETWORKS INC'
8536,81631,'NETVA','NETVANTAGE INC'
8539,83340,'TPD','THRIFTY PAYLESS HOLDINGS INC'
8540,81618,'GRDG','GARDEN RIDGE CORP'
8551,81648,'UUNT','UUNET TECHNOLOGIES INC'
8556,81764,'YESS','YES ENTERTAINMENT INC'
8557,81679,'AFM','AMERICAN RADIO SYSTEMS CORP'
8562,82803,'WRC','WORLD COLOR PRESS INC DEL'
8568,81697,'DLGX','DATALOGIX INTERNATIONAL INC'
8571,81671,'PRH','PROMUS HOTEL CORP NEW'
8573,81751,'SPYN','SPINE TECH INC'
8575,81668,'PRG','PHYSICIANS RESOURCE GROUP INC'
8577,81750,'SPYG','SPYGLASS INC'
8587,81720,'MBLM','MOBILEMEDIA CORP'
8593,81879,'MCCI','MIDCOM COMMUNICATIONS INC'
8598,81902,'TINTA','TELE COMMUNICATIONS INTL INC'
8602,81871,'IMNT','IMNET SYSTEMS INC'
8614,81866,'FLC','FALCON DRILLING INC'
8617,81854,'CBXC','CYBEX COMPUTER PRODUCTS CORP'
8623,82209,'PASW','PURE ATRIA CORP'
8624,82216,'SQNA','SEQUANA THERAPEUTICS INC'
8629,82200,'NSCP','NETSCAPE COMMUNICATIONS CORP'
8643,82227,'VNTV','VANTIVE CORPORATION'
8646,82178,'HRBC','HARBINGER CORP'
8650,81914,'ACA','ARCADIAN CORP'
8655,82268,'NTSR','NETSTAR INC'
8661,82256,'CMSX','COMPUTER MANAGEMENT SCIENCES INC'
8672,82308,'UPR','UNION PACIFIC RES GROUP INC'
8675,82773,'CUL','CULLIGAN WATER TECHNOLOGIES INC'
8678,82489,'ETEC','E T E C SYSTEMS INC'
8680,82309,'UMG','U S WEST INC'
8682,82510,'NMBS','NIMBUS CD INTERNATIONAL INC'
8684,82484,'DWRX','DATAWORKS CORP'
8690,82603,'PERC','PERCLOSE INC'
8695,82566,'MMWW','METAMOR WORLDWIDE INC'
8700,82597,'NSCI','NATIONAL SURGERY CENTERS INC'
8701,82623,'VSIO','VISIO CORP'
8703,82565,'CBZ','CORT BUSINESS SERVICES CORP'
8705,82612,'SCOP','SCOPUS TECHNOLOGY INC'
8706,82616,'SMOD','SMART MODULAR TECHNOLOGIES INC'
8711,82548,'AMRN','AMERIN CORP'
8712,82632,'BGF','BIG FLOWER HOLDINGS INC'
8714,82604,'PGNS','PATHOGENESIS CORP'
8717,82562,'CLFY','CLARIFY INC'
8724,82761,'WPAC','WESTERN PACIFIC AIRLINES INC'
8729,82729,'NSIX','NEUROMEDICAL SYSTEMS INC'
8732,82736,'PHYS','PHYSIO CONTROL INTL CORP'
8734,82703,'GOAL','ASCENT ENTERTAINMENT GROUP INC'
8744,82679,'CKSG','C K S GROUP INC'
8745,82700,'FUSE','FUISZ TECHNOLOGIES LTD'
8747,82776,'ITT','I T T CORP NEV'
8756,82774,'HMS','HOST MARRIOTT SERVICES CORP'
8760,82708,'HFNC','H F N C FINANCIAL CORP'
8762,82797,'PZX','PITTSTON BAX GROUP'
8767,82299,'DLJ','DONALDSON LUFKIN & JEN INC NEW'
8770,82840,'REDB','RED BRICK SYSTEM INC'
8772,82835,'ICSL','INNOVATIVE CLINICAL SOLUTIONS LT'
8774,82832,'OMPT','OMNIPOINT CORP'
8775,82807,'AATT','AAVID THERMAL TECHNOLOGIES INC'
8778,82853,'HTST','HEARTSTREAM INC'
8780,83159,'FP','FIRSTPLUS FINANCIAL GROUP INC'
8787,83160,'RAPT','RAPTOR SYSTEMS INC'
8798,82862,'XO','360 COMMUNICATIONS CO'
8799,83180,'USSB','U S SATELLITE BROADCASTING INC'
8805,83134,'EAII','ENGINEERING ANIMATION INC'
8806,83164,'RISC','RESCORP INC'
8807,86273,'IMAL','IMALL INC'
8808,83191,'BEI','BERG ELECTRONICS CORP'
8811,83246,'CHRX','CHIREX INC'
8812,83253,'DPRC','DATA PROCESSING RESOURCES CORP'
8816,83229,'SE','STERLING COMMERCE INC'
8817,83318,'SUPR','SUPERIOR SERVICES INC'
8820,83263,'FRTE','FORTE SOFTWARE INC'
8822,83324,'XYLN','XYLAN CORP'
8824,83270,'HMTT','H M T TECHNOLOGY CORP'
8838,83204,'PTI','PAYMENTECH INC'
8845,83313,'SPEH','MAY & SPEH INC'
8847,83299,'PCTY','PARTY CITY CORP'
8857,83392,'LCOS','LYCOS INC'
8858,83357,'AVEI','ARTERIAL VASCULAR ENGR INC'
8860,83370,'DOCI','DECISIONONE CORP'
8861,83431,'XCIT','EXCITE INC'
8873,83368,'CTSI','CARDIOTHORACIC SYSTEMS INC'
8876,83423,'TSIX','TRANSITION SYSTEMS INC MASS'
8877,83367,'CSRV','COMPUSERVE INC DEL'
8880,83341,'TAP','TRAVELERS PPTY CASUALTY CORP'
8881,83400,'OSI','OUTDOOR SYSTEMS INC'
8882,83354,'AERL','AERIAL COMMUNICATIONS INC'
8889,83480,'BFPT','BROOKS FIBER PROPERTIES INC'
8890,83497,'EDFY','EDIFY CORP'
8895,83446,'DSH','DESIGNER HOLDINGS LTD'
8896,83447,'ECI','EXCEL COMMUNICATION INC NEW'
8901,83576,'VCAM','VINCAM GROUP INC'
8903,83570,'CUI','COACH USA INC'
8916,83459,'SKS','SAKS HOLDINGS INC'
8917,83439,'ASX','AMERICAN STATES FINANCIAL CORP'
8921,83471,'ASDV','ASPECT DEVELOPMENT INC'
8934,84009,'SEEK','INFOSEEK CORP'
8937,83611,'SFC','SOUTHERN PACIFIC FUNDING CORP'
8938,83704,'DAEG','DAEGIS INC'
8944,83603,'IHC','INTERSTATE HOTELS CO'
8948,83705,'USCS','U S C S INTERNATIONAL INC'
8950,83692,'SBTK','SABRATEK CORP'
8958,83696,'TCGI','TELEPORT COMMUNICATIONS GROUP IN'
8960,83719,'AGP','AMERICAN PAD & PAPER CO NEW'
8962,83801,'TNFI','NORTH FACE INC'
8966,83766,'IIXC','I X C COMMUNICATIONS INC'
8970,83784,'PRRC','PRECISION RESPONSE CORP'
8977,83803,'UOUT','UNIVERSAL OUTDOOR HOLDINGS INC'
8979,83731,'ADSI','AMERICAN DISPOSAL SERVICES INC'
8991,83899,'RGFX','RASTER GRAPHICS INC'
8994,83823,'HQ','HAMBRECHT & QUIST GROUP'
9005,83901,'OWN','SUNTERRA CORP'
9006,83819,'CIG','CONSOLIDATED CIGAR HOLDINGS INC'
9007,83900,'SVE','SERVICE EXPERTS INC'
9008,83843,'ATRC','ATRIA COMMUNITIES INC'
9018,83941,'INSS','INTERNATIONAL NETWORK SERVICES'
9020,83962,'RSV','RENTAL SERVICE CORP'
9022,83977,'AEH','ALLEGIANCE CORP'
9028,83998,'SNC','SNYDER COMMUNICATIONS INC'
9031,83920,'ABDR','ABACUS DIRECT CORP'
9033,83990,'HLX','HALTER MARINE GROUP INC'
9042,84027,'EVR','EVEREN CAPITAL CORP'
9043,84130,'SPLH','SPLASH TECHNOLOGY HOLDINGS INC'
9044,84028,'GAC','GULFSTREAM AEROSPACE CORP NEW'
9047,84135,'TISX','TRUSTED INFORMATION SYSTEMS INC'
9048,84078,'NTMV','NETMOVES CORP'
9050,84151,'XOMD','XOMED SURGICAL PRODUCTS INC'
9063,84068,'CYBR','CYBERMEDIA INC'
9064,84077,'ENML','ENAMELON INC'
9070,84092,'ITDS','INTERNATIONAL TELECOM DT SYS INC'
9071,84124,'SMCI','SIMULATION SCIENCES INC'
9077,84025,'DFF','DOMINICKS SUPERMARKETS INC'
9079,84024,'DPU','DEPUY INC'
9096,84170,'MRC','MONTEREY RESOURCES INC'
9101,84213,'GEOC','GEOTEL COMMUNICATIONS CORP'
9105,84217,'HCF','HEALTHCARE FINANCIAL PRTNRS INC'
9109,84267,'THNK','THINK NEW IDEAS INC'
9117,84377,'UWW','UNISOURCE WORLWIDE INC'
9120,84371,'MNE','MONEYGRAM PAYMENT SYSTEMS INC'
9121,84349,'VVID','VIVID TECHNOLOGIES INC'
9126,84339,'TEXP','TITAN EXPLORATION INC'
9129,84361,'BPI','B A MERCHANT SERVICES INC'
9137,84429,'MMGR','MEDICAL MANAGER CORP'
9141,84570,'YURI','YURIE SYSTEMS INC'
9149,84568,'VSTN','VISTANA INC'
9155,84626,'OMQP','OMNIQUIP INTERNATIONAL INC'
9160,80519,'RACC','RELIANCE ACCEPTANCE GROUP INC'
9166,84569,'WJCO','WESLEY JESSEN VISIONCARE INC'
9167,84573,'BYL','BRYLANE INC'
9173,84580,'MPP','GENERAL CIGAR HOLDINGS INC'
9178,84587,'USR','U S RENTALS INC'
9180,85722,'GNET','GO2NET INC'
9186,84744,'LBFC','LONG BEACH FINANCIAL CORP'
9191,84780,'KNL','KNOLL INC'
9194,84817,'LHSG','L H S GROUP INC'
9196,84662,'SXC','ESSEX INTERNATIONAL INC DEL'
9199,84778,'HLI','HARTFORD LIFE INC'
9207,85010,'GCTI','GENESYS TELECOM LAB INC'
9222,85208,'SIRO','SIRONA DENTAL SYSTEMS INC'
9240,85217,'TRVL','TRAVEL SERVICES INTL INC'
9246,85277,'CNCX','CONCENTRIC NETWORK CORP'
9280,85385,'NSOL','NETWORK SOLUTIONS INC DE'
9283,85360,'BEST','BEST SOFTWARE INC'
9291,85504,'SPRI','S P R INC'
9293,85470,'ICMI','IMPERIAL CREDIT COMMERCIAL MORT'
9294,85483,'NTKI','N2K INC'
9299,85321,'TCIVA','TELE COMMUNICATIONS INC'
9300,85456,'BERW','BERINGER WINE ESTATES HLDGNS INC'
9301,85481,'MMCN','M M C NETWORKS INC'
9305,85610,'HWM','HOWMET INTERNATIONAL INC'
9308,85598,'BDI','BAYARD DRILLING TECHNOLOGIES INC'
9309,85588,'XLSW','EXCEL SWITCHING CORP'
9318,85612,'IIR','I R I INTERNATIONAL CORP'
9320,85613,'IHF','INTERNATIONAL HOME FOODS INC'
9321,85560,'ITVU','INTERVU INC'
9322,85574,'PTVL','PREVIEW TRAVEL INC'
9324,85638,'FSC','FREEPORT MCMORAN SULPHUR INC'
9328,85532,'BOSS','BUILDING ONE SERVICES CORP'
9331,85719,'USWB','USWEB CORP'
9338,85695,'IACO','INFORMATION ADVANTAGE INC'
9343,85767,'HSM','HUSSMANN INTERNATIONAL INC'
9349,85853,'USNC','USN COMMUNICATIONS INC'
9351,85808,'CDNW','CDNOW INC NEW'
9352,85831,'ICMT','ICON CMT CORP'
9353,86002,'SFX','S F X ENTERTAINMENT INC'
9367,85924,'RLT','RELTEC CORP'
9372,85956,'ZD','ZIFF DAVIS INC'
9408,85955,'TSX','TRISTAR AEROSPACE CO'
9411,86096,'VRIO','VERIO INC'
9412,86041,'YNR','YOUNG & RUBICAM INC'
9414,86010,'CRB','CAPSTAR BROADCASTING CORP'
9418,86213,'NETG','NETGRAVITY INC'
9422,86107,'NMR','NIELSEN MEDIA RESEARCH INC'
9425,86241,'BCST','BROADCAST COM INC'
9431,86328,'GCTY','GEOCITIES'
9449,86540,'ETEK','E TEK DYNAMICS INC'
9450,86514,'UBID','UBID INC'
9451,86487,'ABOV','ABOVENET COMMUNICATIONS INC'
9467,86775,'FLAS','FLASHNET COMMUNICATIONS INC'
9469,86782,'ONEM','ONEMAIN COM INC'
9470,86849,'VUSA','VALUE AMERICA INC'
9471,86762,'ZDZ','ZIFF DAVIS INC'
9474,86903,'MQST','MAPQUEST COM INC'
9475,86918,'SILK','SILKNET SOFTWARE INC'
9477,86888,'DEST','DESTIA COMMUNICATIONS INC'
9486,86953,'APNT','APPNET INC'
9487,87001,'SWCM','SOFTWARE COM'
9491,87123,'VOYN','VOYAGER NET INC'
9494,87187,'SPLT','SPLITROCK SERVICES INC'
9497,87161,'EXNT','IXNET INC'
9498,87155,'ASWX','ACTIVE SOFTWARE INC'
9499,87246,'MSCP','MEDSCAPE INC'
9503,87221,'ATON','ALTEON WEBSYSTEMS INC'
9511,87516,'TTEL','TRITEL INC'
9550,84418,'ELNK','EARTHLINK NETWORK INC'
9551,23720,'ILN','ILLINOVA CORP'
9554,66122,'USW','U S WEST INC NEW'
9555,12095,'GSX','GENERAL SIGNAL CORP'
100861,76868,'AAON','AAON INC'
100862,54594,'AIR','A A R CORP'
100863,80498,'ABCB','AMERIS BANCORP'
100868,85452,'ACMR','AC MOORE ARTS AND CRAFTS INC'
100871,50906,'ADCT','A D C TELECOMMUNICATIONS INC'
100872,76290,'IATV','A C T V INC'
100874,82467,'ADEX','A D E CORP MASS'
100885,47730,'ABM','A B M INDUSTRIES INC'
100886,81470,'ACTM','A C T MANUFACTURING INC'
100892,57904,'AFL','AFLAC INC'
100896,77520,'AGCO','A G C O CORP'
100897,15553,'GAS','A G L RESOURCES INC'
100900,76712,'AES','A E S CORP'
100903,80303,'AKS','A K STEEL HOLDING CORP'
100907,66413,'AEN','A M C ENTERTAINMENT INC'
100919,10547,'CLFD','CLEARFIELD INC'
100920,82471,'APAC','A P A C CUSTOMER SERVICES INC'
100930,10401,'T','A T & T CORP'
100931,81875,'LBTYA','TELE COMMUNICATIONS INC NEW'
100933,87831,'AWE','A T & T CORP'
100934,80798,'ASVI','A S V INC'
100951,79799,'ATMI','ATMI INC'
100954,76367,'ATSI','A T S MEDICAL INC'
100958,85002,'SRPT','SAREPTA THERAPEUTICS INC'
100959,81142,'CAPA','CAPTARIS INC'
100960,81912,'AVX','A V X CORP NEW'
100961,77815,'AXF','A X A FINANCIAL INC'
100963,86051,'AXTI','A X T INC'
100964,16126,'AZZ','A Z Z INC'
100966,78049,'AAN','AARONS INC'
100967,10517,'AAN','AARONS INC'
100968,77162,'AAM','AAMES FINANCIAL CORP'
100969,84511,'VCEL','VERICEL CORP'
100971,77279,'ABAX','ABAXIS INC'
100972,20482,'ABT','ABBOTT LABORATORIES'
100974,83976,'ANF','ABERCROMBIE & FITCH CO'
100976,86235,'ABGX','ABGENIX INC'
100978,75107,'ABMD','ABIOMED INC'
100980,80220,'ABTE','ABLE TELECOM HOLDING CORP'
100983,86795,'BOUT','ABOUT COM INC'
100985,76888,'AXAS','ABRAXAS PETROLEUM CORP'
100987,83730,'ACRI','ACACIA RESEARCH CORP'
100996,88321,'OCNW','OCCAM NETWORKS INC DEL'
100997,84184,'AXDX','ACCELERATE DIAGNOSTICS INC'
101005,10114,'AKLM','ACCLAIM ENTERTAINMENT INC'
101010,86813,'ACDO','ACCREDO HEALTH INC'
101011,87050,'ACRU','ACCRUE SOFTWARE INC'
101015,78112,'AACE','ACE CASH EXPRESS INC'
101017,10656,'ACET','ACETO CORP'
101021,87748,'ACLA','ACLARA BIOSCIENCES INC'
101025,84013,'ART','ACNIELSEN CORP'
101029,79678,'ATVI','ACTIVISION BLIZZARD INC'
101030,79069,'ATN','ACTION PERFORMANCE COS INC'
101031,79467,'ACTL','ACTEL CORP'
101035,31107,'DYT','DYNATECH CORP'
101037,88497,'PIOI','ACTIVE POWER INC'
101041,76542,'ACRT','ACTRADE FINANCIAL TECHS LTD'
101042,86236,'BIRT','ACTUATE CORP'
101043,11581,'ATU','ACTUANT CORP'
101044,20117,'ACXM','ACXIOM CORP'
101045,10752,'ADAC','ADAC LABORATORIES INC'
101051,20723,'ADAP','ADAPTIVE BROADBAND CORP'
101053,10353,'SXCL','STEEL EXCEL INC'
101056,86070,'ABIZ','ADELPHIA BUSINESS SOLUTIONS INC'
101057,10564,'ADLA','ADELPHIA COMMUNICATIONS CORP'
101059,84385,'NSP','INSPERITY INC'
101062,75510,'ADBE','ADOBE SYSTEMS INC'
101063,88784,'ADLR','ADOLOR CORP'
101067,80791,'ADTN','ADTRAN INC'
101070,84046,'ADVP','ADVANCE P C S'
101076,84044,'ADIC','ADVANCED DIGITAL INFO CORP'
101078,82663,'ADLT','ADVANCED LIGHTING TECHS INC'
101080,10363,'AMAG','A M A G PHARMACEUTICALS INC'
101084,84047,'AFCI','ADVANCED FIBRE COMM INC'
101088,84191,'ARTT','ADVANCED RADIO TELECOM CORP'
101090,11895,'ATIS','ADVANCED TISSUE SCIENCES INC'
101096,85353,'RLRN','RENAISSANCE LEARNING INC'
101099,65083,'ANSI','ADVANCED NEUROMODULATION SYS INC'
101102,10657,'AD','ADVO INC'
101104,85726,'DENN','DENNYS CORP'
101112,10386,'AGIS','AEGIS COMMUNICATIONS GROUP INC'
101119,62500,'ARXX','AEROFLEX INC'
101121,61241,'AMD','ADVANCED MICRO DEVICES INC'
101125,92284,'ADVNA','ADVANTA CORP'
101126,77576,'ADVNB','ADVANTA CORP'
101128,82547,'AEIS','ADVANCED ENERGY INDUSTRIES INC'
101129,82546,'ADVS','ADVENT SOFTWARE INC'
101133,87298,'NEXC','NEXCEN BRANDS INC'
101135,46850,'AET','AETNA INC'
101136,79472,'ATRM','A T R M HOLDINGS INC'
101137,80913,'ACS','AFFILIATED COMPUTER SERVICES INC'
101138,85593,'AMG','AFFILIATED MANAGERS GROUP INC'
101140,83348,'AFFI','AFFINITY TECHNOLOGY GROUP INC'
101142,83616,'AFFX','AFFYMETRIX INC'
101144,84291,'ATAC','A T C TECHNOLOGY CORP'
101148,87473,'ACOM','AGENCY COM LTD'
101149,87432,'A','AGILENT TECHNOLOGIES INC'
101150,87153,'AGIL','AGILE SOFTWARE CORP DEL'
101153,85895,'AGX','AGRIBRANDS INTERNATIONAL INC'
101163,11641,'AIRM','AIR METHODS CORP'
101164,28222,'APD','AIR PRODUCTS & CHEMICALS INC'
101166,51721,'ABF','AIRBORNE INC'
101167,70308,'ARG','AIRGAS INC'
101169,87248,'PCSA','AIRGATE P C S INC'
101171,87474,'ANCC','AIRNET COMMUNICATIONS CORP'
101172,80670,'AAI','AIRTRAN HOLDINGS INC'
101174,88419,'AIRN','AIRSPAN NETWORKS INC'
101176,87299,'AKAM','AKAMAI TECHNOLOGIES INC'
101177,10180,'AKRX','AKORN INC'
101178,83466,'AKSY','AKSYS LTD'
101184,78950,'ALG','ALAMO GROUP INC'
101186,87585,'APCS','ALAMOSA HOLDINGS INC'
101188,75477,'AMI','ALARIS MEDICAL SYSTEMS INC'
101189,28804,'ALK','ALASKA AIRGROUP INC'
101190,87373,'ALSK','ALASKA COMMUNICATIONS SYS GRP IN'
101192,11731,'AIN','ALBANY INTERNATIONAL CORP NEW'
101193,86709,'AMRI','ALBANY MOLECULAR RESEARCH INC'
101194,80191,'ALB','ALBEMARLE CORP'
101197,42083,'ACV','ALBERTO CULVER CO NEW'
101198,69163,'ACV','ALBERTO CULVER CO'
101199,50032,'ABS','ALBERTSONS INC'
101204,24643,'ARNC','ARCONIC INC'
101206,79247,'ALDA','ALDILA INC'
101207,11691,'MATX','MATSON INC'
101210,83111,'ALXN','ALEXION PHARMACEUTICALS INC'
101218,76736,'ALKS','ALKERMES PLC'
101223,86565,'ALLR','ALLAIRE CORP'
101225,71271,'Y','ALLEGHANY CORP DE'
101226,10137,'AYE','ALLEGHENY ENERGY INC'
101227,43123,'ATI','ALLEGHENY TECHNOLOGIES'
101230,86238,'ALGX','ALLEGIANCE TELECOM INC'
101232,44740,'ALN','ALLEN TELECOM INC'
101233,75646,'AGN','ALLERGAN INC'
101235,24248,'ALE','ALLETE INC'
101243,38149,'BYI','BALLY TECHNOLOGIES INC'
101244,88786,'AFOP','ALLIANCE FIBER OPTIC PRODS INC'
101245,60090,'ALLP','ALLIANCE PHARMACEUTICAL CORP'
101246,79935,'ALSC','ALLIANCE SEMICONDUCTOR CORP'
101250,58819,'LNT','ALLIANT ENERGY CORP'
101251,76477,'OA','ORBITAL A T K INC'
101254,79788,'ALD','ALLIED CAPITAL CORP NEW'
101262,87300,'ARCC','ALLIED RISER COMMUNICATIONS CORP'
101263,76887,'AW','ALLIED WASTE INDUSTRIES INC'
101264,90335,'ALY','ALLIS CHALMERS ENERGY INC'
101265,82292,'THG','HANOVER INSURANCE GROUP INC'
101267,87750,'ALTH','ALLOS THERAPEUTICS'
101269,86878,'ALOY','ALLOY INC'
101270,87078,'MDRX','ALLSCRIPTS HEALTHCARE SOLNS INC'
101273,79323,'ALL','ALLSTATE CORP'
101275,41443,'AT','ALLTEL CORP'
101276,78977,'JAH','JARDEN CORP'
101278,75526,'AFAM','ALMOST FAMILY INC'
101280,79790,'NYNY','EMPIRE RESORTS INC'
101281,45911,'SWKS','SKYWORKS SOLUTIONS INC'
101282,87832,'APT','ALPHA PRO TECH LTD'
101286,65832,'ALO','ALPHARMA INC'
101289,68814,'AGI','ALPINE GROUP INC'
101293,75577,'ALTR','ALTERA CORP'
101294,77086,'SYI','SYNVISTA THERAPEUTICS INC'
101298,80503,'ALRC','ALTERNATIVE RESOURCES CORP'
101299,83816,'ALI','ALTERRA HEALTHCARE CORP'
101305,64856,'AZA','ALZA CORP'
101310,84788,'AMZN','AMAZON COM INC'
101311,76757,'ABK','AMBAC FINANCIAL GROUP INC'
101320,11599,'ACO','AMCOL INTERNATIONAL CORP'
101321,80795,'AMED','AMEDISYS INC'
101322,28484,'HES','HESS CORP'
101324,81073,'UHAL','AMERCO'
101325,24985,'AEE','AMEREN CORP'
101328,77418,'TWX','TIME WARNER INC NEW'
101331,80778,'AWA','AMERICA WEST HOLDINGS CORP'
101333,88500,'AOLA','AMERICA ONLINE LATIN AMERICA INC'
101337,10304,'AMFI','AMCORE FINANCIAL INC'
